-1.1 -1.089 0
-1.089 -1.078 0
-1.078 -1.067 0
-1.067 -1.056 0
-1.056 -1.045 0
-1.045 -1.034 0
-1.034 -1.023 0
-1.023 -1.012 0
-1.012 -1.001 0
-1.001 -0.99 8.81989e-05
-0.99 -0.979 0.000261841
-0.979 -0.968 0.000374845
-0.968 -0.957 0.000566402
-0.957 -0.946 0.00077174
-0.946 -0.935 0.000938492
-0.935 -0.924 0.00113694
-0.924 -0.913 0.00138638
-0.913 -0.902 0.00147595
-0.902 -0.891 0.00152832
-0.891 -0.88 0.00197483
-0.88 -0.869 0.00197207
-0.869 -0.858 0.00237448
-0.858 -0.847 0.00251367
-0.847 -0.836 0.00269144
-0.836 -0.825 0.00301117
-0.825 -0.814 0.00289816
-0.814 -0.803 0.00330057
-0.803 -0.792 0.00355414
-0.792 -0.781 0.00370435
-0.781 -0.77 0.00382149
-0.77 -0.759 0.0042556
-0.759 -0.748 0.00444578
-0.748 -0.737 0.00470073
-0.737 -0.726 0.00488815
-0.726 -0.715 0.00497497
-0.715 -0.704 0.00554413
-0.704 -0.693 0.00545317
-0.693 -0.682 0.00592724
-0.682 -0.671 0.00626212
-0.671 -0.66 0.00670174
-0.66 -0.649 0.0070063
-0.649 -0.638 0.0070821
-0.638 -0.627 0.00720061
-0.627 -0.616 0.00753687
-0.616 -0.605 0.00775324
-0.605 -0.594 0.00807847
-0.594 -0.583 0.00867795
-0.583 -0.572 0.00866279
-0.572 -0.561 0.00919749
-0.561 -0.55 0.00966743
-0.55 -0.539 0.00974185
-0.539 -0.528 0.0100464
-0.528 -0.517 0.0107079
-0.517 -0.506 0.011069
-0.506 -0.495 0.0114535
-0.495 -0.484 0.0116808
-0.484 -0.473 0.0120805
-0.473 -0.462 0.0122858
-0.462 -0.451 0.0129349
-0.451 -0.44 0.013839
-0.44 -0.429 0.0137742
-0.429 -0.418 0.0141104
-0.418 -0.407 0.0149456
-0.407 -0.396 0.0151482
-0.396 -0.385 0.0157339
-0.385 -0.374 0.0162603
-0.374 -0.363 0.0168226
-0.363 -0.352 0.0171726
-0.352 -0.341 0.0180436
-0.341 -0.33 0.0187064
-0.33 -0.319 0.0192756
-0.319 -0.308 0.019689
-0.308 -0.297 0.0208136
-0.297 -0.286 0.0212904
-0.286 -0.275 0.0218458
-0.275 -0.264 0.0226809
-0.264 -0.253 0.0229841
-0.253 -0.242 0.0238592
-0.242 -0.231 0.0248404
-0.231 -0.22 0.0253338
-0.22 -0.209 0.0264652
-0.209 -0.198 0.0271777
-0.198 -0.187 0.0280748
-0.187 -0.176 0.0292049
-0.176 -0.165 0.0305513
-0.165 -0.154 0.0314898
-0.154 -0.143 0.0321967
-0.143 -0.132 0.0337857
-0.132 -0.121 0.0348041
-0.121 -0.11 0.0354463
-0.11 -0.099 0.0377133
-0.099 -0.088 0.038689
-0.088 -0.077 0.0403469
-0.077 -0.066 0.0421053
-0.066 -0.055 0.0434628
-0.055 -0.044 0.0464229
-0.044 -0.033 0.0476467
-0.033 -0.022 0.0493059
-0.022 -0.011 0.0512036
-0.011 0 0.0542285
0 0.011 0.0554344
0.011 0.022 0.0568938
0.022 0.033 0.0585544
0.033 0.044 0.0576476
0.044 0.055 0.0601613
0.055 0.066 0.0612817
0.066 0.077 0.0618274
0.077 0.088 0.0626378
0.088 0.099 0.063444
0.099 0.11 0.0652355
0.11 0.121 0.066892
0.121 0.132 0.0667996
0.132 0.143 0.0688337
0.143 0.154 0.0698025
0.154 0.165 0.0719138
0.165 0.176 0.0723534
0.176 0.187 0.0741739
0.187 0.198 0.0762879
0.198 0.209 0.0767606
0.209 0.22 0.0774979
0.22 0.231 0.0798021
0.231 0.242 0.0814627
0.242 0.253 0.0829015
0.253 0.264 0.0847206
0.264 0.275 0.086406
0.275 0.286 0.0881906
0.286 0.297 0.089453
0.297 0.308 0.0929162
0.308 0.319 0.0936631
0.319 0.33 0.0951143
0.33 0.341 0.0985733
0.341 0.352 0.0994594
0.352 0.363 0.102777
0.363 0.374 0.105341
0.374 0.385 0.106451
0.385 0.396 0.109405
0.396 0.407 0.111867
0.407 0.418 0.115601
0.418 0.429 0.11778
0.429 0.44 0.120547
0.44 0.451 0.124761
0.451 0.462 0.127057
0.462 0.473 0.131638
0.473 0.484 0.135022
0.484 0.495 0.138854
0.495 0.506 0.142445
0.506 0.517 0.147974
0.517 0.528 0.153725
0.528 0.539 0.157511
0.539 0.55 0.161246
0.55 0.561 0.166318
0.561 0.572 0.171052
0.572 0.583 0.179584
0.583 0.594 0.187194
0.594 0.605 0.191237
0.605 0.616 0.20272
0.616 0.627 0.208778
0.627 0.638 0.218228
0.638 0.649 0.227216
0.649 0.66 0.242419
0.66 0.671 0.250267
0.671 0.682 0.262834
